Feature	DE41NGSUKBR126214	DE68NGSUKBR126213	DE14NGSUKBR126215	DE03NGSUKBR126219	DE57NGSUKBR126217	DE95NGSUKBR126212	DE73NGSUKBR126220	DE84NGSUKBR126216	DE71NGSUKBR117720	DE87NGSUKBR117723
Prkra	0.673086	64.672	8.53053	2.1566	6.02228	8.29094	2.31247	4.23396	4.91429	13.3078
Prkrip1	23.4705	23.6436	5.24959	5.28352	5.1495	3.52812	9.89702	5.32267	11.3078	7.619
Prkx	5.46811	17.8817	32.1532	14.233	49.6541	5.73313	23.0313	13.1856	2.96422	5.38413
Prl2c3	0.0001	0.0001	0.0001	0.21575	0.0001	0.0001	0.0001	0.0001	0.0001	2.13339
Prlr	5.8046	0.0001	7.65561	7.87132	10.2989	4.67473	0.0001	7.62105	8.97046	7.92376
Prm1	0.0001	0.0001	0.546922	0.754875	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001
Prmt1	8.74893	132.721	39.9157	23.7289	16.5829	18.523	86.7602	28.0645	21.607	36.6724
Prmt2	15.8994	68.2486	11.8115	10.5669	9.86252	16.229	23.5862	4.71783	12.8706	34.9455
Prmt3	4.29038	0.0994423	5.47149	2.69572	3.49122	7.67354	7.02969	1.81461	6.55236	7.11108
Prmt5	19.8532	27.3192	17.4984	21.2416	14.7501	13.9358	13.4118	8.58879	15.8347	18.4886
Prmt6	0.0001	12.4179	6.34324	2.91137	2.35661	1.85231	5.1798	3.38719	2.4962	4.57144
Prmt7	7.53519	4.42191	18.0796	8.34169	15.2747	12.8769	19.4814	6.30219	5.99091	15.3868
Prmt8	1.76669	14.4047	1.5312	2.5879	2.53116	4.32192	8.78709	1.20977	6.55236	14.1205
Prmt9	2.82189	15.4975	3.3904	2.70467	4.90375	4.476	6.74739	2.41945	8.50243	6.51044
Prnp	0.0001	624.069	261.162	101.032	113.025	345.481	114.786	66.6532	366.303	715.568
Prob1	3.02854	0.0001	3.93722	7.22437	3.5785	4.05732	2.86743	0.96784	5.85033	4.57144
Proca1	0.0001	0.0001	5.03086	3.55832	3.40394	3.88092	2.12748	3.75009	2.88621	2.84449
Procr	0.0001	0.0001	3.17167	1.07835	6.3714	0.176501	3.3299	7.62105	0.0001	0.0001
Prodh	0.0001	0.0001	1.31247	0.0001	1.30927	0.441102	0.0001	0.0001	0.546122	1.32071
Prok2	0.0001	0.0001	0.656287	0.0001	0.0001	0.0001	0.0001	0.604937	0.234109	0.0001
Prokr1	0.0001	0.0001	0.437558	0.0001	0.785602	0.793904	1.94249	0.0001	1.32615	0.0001
Prokr2	2.35555	0.0001	0.0001	0.8627	0.87288	0.617503	0.0001	0.0001	0.390115	0.304856
Prom1	3.6174	0.0994423	3.60913	1.07835	2.00749	3.26352	0.555068	0.604937	5.92834	9.44754
Prom2	0.0001	0.0001	0.0001	0.0001	0.0001	0.441102	0.0001	0.0001	0.312112	0.101685
Prorp	0.0001	6.65604	0.949919	0.970525	2.59237	0.0001	4.34735	0.48397	1.32615	0.101685
Prorsd1	3.86977	15.9942	1.33269	1.294	3.66578	3.79272	1.7575	1.08881	0.936137	6.39998
Pros1	0.0001	11.8218	16.2954	9.16522	15.8847	18.5222	26.731	12.5807	25.0391	21.4346
Proser1	0.0001	6.55669	3.71849	2.48007	2.88027	6.52693	0.0001	3.99203	10.2185	18.7934
Proser2	24.3958	14.2061	9.73353	8.51827	9.16429	18.5222	0.0925946	24.4355	12.6366	10.4634
Proser3	10.852	36.8561	2.18739	2.80355	0.785602	2.99892	0.740057	0.629838	4.05626	1.62547
Prox1	0.0001	6.95406	6.32748	3.66614	10.2989	2.11691	2.31247	11.484	0.0781031	1.11754
Prox1os	0.0001	0.0001	1.65633	0.000109466	0.0001	0.000100379	0.0001	0.371028	0.0001	0.0001
Prox2	0.0001	0.0994423	0.811709	0.539225	0.648029	1.60592	0.0001	0.128397	4.02757	2.57743
Prox2os	0.0001	0.0001	0.437558	0.0001	0.0001	0.572244	0.0001	0.48397	0.808825	1.01595
Proz	0.0001	0.0001	1.8593	0.323575	0.87288	1.23491	0.0001	0.48397	1.48216	0.304856
Prpf18	8.07592	26.6238	7.43688	4.3131	10.648	11.1134	16.8341	2.17751	46.646	30.3741
Prpf19	28.3496	55.6318	7.87434	5.49917	7.76785	9.43754	22.1063	2.29848	23.635	26.2091
Prpf3	12.0297	30.1008	6.4526	6.57742	7.33145	6.87974	6.47472	5.32267	10.5305	13.9173
Prpf31	1.17783	14.1067	12.3102	8.43428	8.59432	7.05689	10.8577	11.3706	9.33756	4.33724
Prpf38a	0.0001	6.75538	7.87434	7.87132	6.80778	7.40894	7.67715	5.44364	2.4182	9.65071
Prpf38b	235.207	93.1835	85.7418	72.9975	73.3136	55.9192	124.035	82.0161	224.026	126.169
Prpf39	32.4705	82.9999	29.1421	13.7419	24.4629	20.4255	28.1095	13.9526	43.2021	62.0582
Prpf4	5.63636	21.5574	23.076	18.7616	12.219	9.34935	18.7765	15.0001	12.4806	15.4411
Prpf40a	52.577	102.62	112.974	79.1435	85.4452	71.1778	100.912	63.387	77.9252	71.6178
Prpf40b	18.0025	26.5245	6.34324	7.97915	4.80039	4.4169	10.1745	2.54042	50.0001	55.3641
Prpf4b	84.6276	142.556	70.4308	62.8619	67.5531	59.3589	65.2088	60.2419	187.053	155.018
Prpf6	21.1991	45.6975	25.5914	20.379	24.2634	20.9918	31.0783	25.0404	27.4572	29.5615
Prpf8	14.3852	61.3933	18.1546	8.73393	25.8345	18.1694	17.9441	21.5323	21.9969	24.5837
Prph	68.476	533.564	104.99	98.0136	69.9095	115.19	150.488	71.6129	75.7412	127.693
Prps1	2.10318	23.7429	15.8579	14.7721	16.3211	8.20274	31.0783	14.2743	4.36827	16.7617
Prps1l3	0.0001	0.0001	0.656287	0.970525	1.13471	1.14671	4.06986	1.20977	0.390115	0.406442
Prps2	0.0001	18.2791	5.24959	4.85222	6.63323	4.41012	0.462573	3.26622	9.12646	10.565
Prpsap1	43.0714	82.3551	25.9195	27.6033	16.4084	28.6652	11.192	18.3872	50.7803	91.0206
Prpsap2	3.95389	14.3054	3.60912	1.7253	2.53116	5.11573	5.36479	2.05655	3.58824	4.77461
Prr12	6.30934	27.9153	9.51481	5.71482	8.11695	15.9644	7.58466	6.89524	17.7848	14.73
Prr13	4.12214	32.3856	9.62417	10.2435	8.02967	9.79035	18.869	13.4275	19.1109	26.8187
Prr14	16.7406	27.7166	6.28878	2.37225	3.84033	5.20393	2.12748	3.62912	10.9985	19.5045
Prr14l	0.0001	3.2784	19.236	10.4591	17.8883	7.14434	13.3193	8.22589	6.08434	9.44754
Prr15	6.81408	9.83499	2.29675	0.539225	0.87288	1.67591	5.54978	1.45171	4.75829	6.80632
Prr15l	7.73944	0.0001	0.0001	0.107925	0.174656	0.176501	0.0001	0.0001	3.04222	1.93022
Prr16	0.0001	0.0001	0.98438	0.0001	0.785602	0.264701	0.0001	0.0001	0.0001	0.304856
Prr18	0.0001	0.0001	0.765651	0.0001	0.523768	0.352902	0.0001	0.0001	0.390115	0.914369
Prr22	0.0001	0.0001	0.218829	0.0001	0.0001	0.441102	0.0001	0.0001	1.09214	0.914369
Prr29	0.0001	7.94749	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001
Prr3	9.08541	31.7897	8.96798	3.8818	7.68056	3.79272	27.841	14.7581	11.3886	12.1903
Prr36	0.0001	0.0001	1.64057	0.323575	0.43649	1.14671	0.0001	1.08881	0.858134	2.23498
Prr5	0.0842232	0.0001	0.875015	0.21575	0.261934	1.94051	1.11004	0.0001	0.156106	0.914368
Prr5l	0.0001	1.49024	3.17167	6.9009	4.01489	2.38151	0.0001	5.68557	0.624125	2.13339
Prr7	2.10318	7.7488	1.20311	3.23485	1.48383	0.705704	0.0001	2.90332	1.40416	2.53973
Prr9	0.0001	0.0001	0.0001	0.0001	0.0001	0.441102	0.0001	0.0001	0.624125	0.0001
Prrc1	0.0842232	46.2936	18.0452	11.2139	11.7826	36.0742	5.64227	7.37911	16.0687	24.6854
Prrc2a	49.6331	70.8314	29.091	13.1547	34.3003	20.1098	56.607	30.0001	16.7708	18.0823
Prrc2b	6.89821	27.6953	37.1787	37.3441	55.6908	43.3946	21.3663	37.1335	90.4837	72.3291
Prrc2c	232.518	197.493	404.104	379.972	366.831	264.777	335.938	388.548	285.417	230.7
Prrg1	2.27143	5.46393	0.656287	0.754875	3.14211	3.43992	2.58995	0.0001	1.01414	7.21266
Prrg2	9.67427	7.35143	2.51548	3.12702	2.61844	3.17532	1.38752	3.62912	7.87842	3.35242
Prrg3	0.0001	39.3397	3.82785	3.55832	2.61844	3.79272	2.31247	2.66138	5.22631	8.63486
Prrg4	0.0842232	3.87445	1.74993	0.323575	1.04744	3.61632	0.0001	0.604937	3.04222	2.94608
Prrt1	1.17783	4.27182	2.07802	2.1566	0.87288	2.20511	0.0001	1.93558	9.20446	19.9108
Prrt2	19.3974	6.85369	6.97675	5.28345	3.57638	7.40657	8.04709	4.35297	42.9704	40.1082
Prrt3	0.0001	0.0001	0.875015	0.8627	0.349212	0.0001	0.0001	0.604937	0.156106	1.72705
Prrt4	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	1.09214	0.0001
Prrx1	1.43019	0.198785	0.109464	1.294	4.71311	1.85231	0.0001	1.33074	1.63816	0.304856
Prrxl1	0.0001	8.74223	0.109464	0.0001	0.698324	0.0883005	0.0001	0.0001	0.780131	0.0001
Prss12	0.0001	0.0001	0.546922	0.107925	0.261934	0.529303	0.0925946	0.0001	0.0001	0.406442
Prss23	3.11266	51.5588	47.0268	35.9058	43.9011	17.0228	43.6575	47.5404	22.543	18.7934
Prss30	0.0001	8.54354	0.546922	0.21575	0.087378	0.0001	0.0001	0.48397	0.0001	3.14925
Prss32	0.0001	0.0001	0.109464	0.0001	0.261934	0.352902	0.0001	1.20977	0.0001	2.13339
Prss35	0.0001	2.18563	0.109464	0.0001	0.0001	0.709646	0.0001	0.0001	0.0001	0.304856
Prss36	0.0001	8.4442	0.546922	0.4314	0.43649	2.29331	0.0001	0.242035	0.780131	1.11754
Prss53	0.0001	0.0001	2.51367	0.0001	1.24522	0.0818499	0.0001	1.51937	1.15016	0.468642
Prss57	0.0001	3.11064	5.54531	1.9502	0.948784	0.318388	0.000104422	0.000100765	0.000100986	0.544512
Prtg	2.43967	2.98037	0.656287	0.8627	0.43649	2.82251	2.40496	0.604937	2.18419	1.82864
Prtn3	0.0001	4.56985	0.109464	0.64705	0.0001	0.0001	0.0001	0.0001	0.0001	0.304856
Prune1	0.0001	27.4417	7.44197	10.969	6.58316	11.7381	14.507	11.9615	13.8017	15.3133
Prune2	28.602	46.7903	32.0439	35.3667	52.2796	60.241	28.7659	23.1049	34.4775	49.0658
Prx	0.0001	0.0001	1.96866	1.50965	0.523768	0.0001	0.0001	0.48397	0.0001	0.203271
Prxl2a	0.0001	0.0001	11.7021	4.20527	3.14211	3.43992	3.4224	0.846872	17.1608	9.44754
Prxl2b	5.21574	35.4653	2.73421	2.48007	0.785602	6.35053	5.91976	0.725905	1.24815	1.82864
Prxl2c	3.6174	23.3456	23.1824	13.5399	34.7233	20.5581	0.0001	11.44	9.25475	18.8711
Psap	57.5402	710.805	215.119	166.807	123.759	203.391	316.989	163.67	201.954	416.5
Psat1	0.0001	0.0001	3.3904	1.40182	1.13471	5.82133	4.62483	1.08881	2.80821	4.06352
Psd	87.2355	153.998	149.482	198.377	146.423	32.2341	51.2906	195.791	118.383	142.499
Psd2	0.0001	0.0001	0.0001	0.539225	0.0001	0.441102	0.0001	0.0001	0.312112	0.0001
Psd3	9.67428	40.0351	20.9981	12.9391	31.2456	24.6962	7.30717	10.2823	17.3168	30.2726
Psd4	2.27143	0.0001	0.437558	0.21575	0.0001	0.176501	0.0001	0.121067	1.63816	0.711198
Psen1	7.73944	21.7561	21.9824	23.1825	18.4157	11.6613	27.9334	21.0484	16.9268	12.5967
Psen2	5.8046	47.6843	4.70277	5.06787	3.66578	7.32073	11.0995	4.53005	6.47436	13.2062
Psenen	0.925455	14.9015	7.65561	5.93047	3.31666	5.81053	8.13962	2.90332	13.096	14.8119
Psenen-ps	0.0001	0.0001	0.0001	0.0001	0.0001	0.0990984	0.0001	0.0001	2.11479	1.94992
Psg16	0.0842232	0.315391	2.40025	2.2313	3.55822	2.05627	0.0001	4.36897	1.24815	0.508027
Psg19	0.25247	0.0001	0.0001	0.0001	0.261934	0.0001	0.0001	0.96784	0.0001	0.0001
Psip1	84.4534	85.7621	77.9163	64.1531	71.5064	78.4873	107.266	70.8834	113.891	77.0043
Pskh1	0.0842232	0.0001	0.98438	0.970525	0.43649	1.85231	0.0001	0.725905	0.312112	3.14925
Psma1	14.7217	48.4792	26.685	17.0364	13.9646	18.2576	15.4467	4.95977	9.51648	20.0124
Psma2	0.0001	97.753	21.1074	7.44002	7.50601	20.811	26.8235	4.8388	17.4728	24.1376
Psma3	43.5759	143.242	93.9056	78.2714	82.615	76.6233	55.4055	65.6625	57.8879	58.5788
Psma4	40.4627	90.1905	41.4478	31.1281	33.1313	34.3974	60.1369	26.2197	30.7753	31.2857
Psma5	0.0001	2.18563	2.07802	1.18617	2.70572	3.96912	17.3891	0.846872	2.30059	3.35242
Psma6	0.588963	75.5003	28.1068	27.2798	14.3137	18.7868	61.6015	20.8065	15.9907	18.4886
Psma7	19.0961	76.6924	60.3693	45.5315	36.2205	37.2857	149.564	89.6368	55.6943	47.3389
Psma8	1.43019	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001
Psmb1	32.3034	238.622	83.6637	54.4517	59.0004	61.474	228.279	80.2018	36.269	57.0912
Psmb10	3.19678	68.6458	15.5298	17.0364	5.84772	14.906	12.0244	12.9436	10.4525	12.6983
Psmb11	0.0001	0.0994423	2.69093	3.0192	1.88111	3.52812	0.462573	1.20977	6.86437	4.06352
Psmb2	0.0001	12.0205	1.64057	0.754875	1.39655	1.49951	5.82726	1.08881	0.936137	5.18096
Psmb3	9.00129	66.312	16.5141	15.8504	11.2273	13.0394	62.3415	15.121	20.1114	34.5221
Psmb4	12.7027	41.9226	42.9803	20.379	17.9794	23.1968	60.8617	26.1291	20.4369	38.7041
Psmb5	12.2821	141.563	31.169	18.2225	13.9646	20.9036	48.2823	14.1533	17.3168	36.9927
Psmb6	11.525	120.602	39.59	24.1529	19.4631	20.9036	63.4514	13.0646	18.9548	37.282
Psmb7	11.1668	41.4134	12.4055	1.94455	12.8903	12.8735	22.0138	3.48912	6.32445	10.1078
Psmb8	3.78565	26.3258	14.3268	7.22438	4.53856	12.6128	11.7469	11.8549	9.82849	13.5109
Psmb9	3.28091	4.76853	0.218829	0.970525	0.785602	3.17532	1.48001	0.0001	4.29027	3.75876
Psmc1	4.33304	10.133	37.9994	44.778	29.0678	22.7554	46.6673	29.8701	56.5053	51.1617
Psmc2	15.8994	41.1278	30.8409	14.6643	13.0045	25.2254	47.3573	11.613	26.8332	41.1422
Psmc3	19.0961	100.931	54.1354	44.4241	29.9364	33.3399	48.745	29.7581	42.9798	53.8403
Psmc3ip	0.0001	2.08629	0.765655	0.21575	0.0001	0.176501	0.0001	0.0001	1.09214	0.0001
Psmc4	19.4326	57.42	22.8572	18.6538	16.7575	14.1122	65.1163	11.1291	15.7567	9.75229
Psmc5	15.5629	57.1217	39.8086	46.5803	24.0016	25.5783	47.8196	31.5725	24.571	30.4758
Psmc6	1.0937	75.4009	32.9188	13.2626	34.2131	16.4936	49.3922	20.0807	18.4868	24.4822
Psmd1	50.6423	117.108	152.611	118.837	103.542	91.8741	162.651	126.843	91.4201	66.2337
Psmd10	0.0001	0.0001	3.82786	1.294	1.83294	4.93932	12.4869	3.50816	6.31835	6.50156
Psmd11	41.3887	79.0766	72.1561	52.279	62.2537	38.5975	53.4621	70.0092	54.2981	70.8676
Psmd12	14.1328	68.2483	35.981	12.4	23.827	21.6974	38.5704	18.6291	26.8332	14.73
Psmd13	9.08541	45.3003	25.9195	13.8017	12.1317	14.9942	60.3064	18.2662	39.6257	61.5609
Psmd14	0.0001	21.6567	8.42116	3.77397	10.1243	13.0538	4.71732	3.14525	5.61632	6.39998
Psmd2	23.4705	98.3485	55.3867	51.811	44.7608	30.2145	142.9	72.4184	58.9321	62.0346
Psmd3	3.11266	84.8385	21.1074	10.9982	8.7279	12.5246	9.89702	6.53234	20.2809	37.3835
Psmd4	65.6162	195.906	88.1481	81.3003	57.1674	58.2125	149.841	76.4514	109.048	106.462
Psmd5	2.69204	7.94749	3.71849	2.26442	3.22939	3.70452	0.740057	1.69364	2.88621	5.79047
Psmd6	6.30934	11.9212	10.2804	5.93047	3.92761	6.70334	7.86214	4.8388	15.6787	17.3712
Psmd7	229.068	179.114	186.465	157.856	145.929	75.1469	209.778	149.637	132.059	92.9507
Psmd8	23.807	39.3397	29.8566	25.339	22.256	17.552	35.4256	33.3872	19.5009	34.336
Psmd9	5.04749	17.2857	7.76497	4.09745	7.1569	7.67354	8.13963	4.95977	3.27623	6.90791
Psme1	15.0639	45.7618	29.1536	28.4208	15.143	20.3651	63.3556	31.0284	19.6724	27.2202
Psme2	0.32861	88.4669	4.93106	0.0413385	2.40904	0.777681	0.0307085	0.224297	4.22783	1.50304
Psme2b	30.2084	47.6339	59.0475	24.1116	48.6487	30.7101	75.9074	80.824	34.6959	29.3791
Psme3	0.673086	41.9225	9.29608	13.2626	14.0519	8.46735	27.9335	9.19363	11.6226	13.3078
Psme4	13.9646	48.8765	42.1054	35.6902	57.0799	27.7832	38.9403	32.9032	34.3215	43.4786
Psmf1	0.0001	7.64946	4.70277	4.63657	2.70572	3.61632	9.06457	1.08881	2.65221	4.67303
Psmg1	12.198	18.0804	7.10879	3.77397	14.1391	3.61632	9.15707	14.6372	1.71617	4.26669
Psmg2	5.72048	14.5041	6.89006	1.94095	5.76045	4.76293	13.5968	4.35493	0.390115	5.99364
Psmg3	2.10318	33.5777	10.171	3.8818	3.75305	4.76292	13.1343	6.89525	7.72241	6.39998
Psmg4	0.0001	7.35144	8.3118	2.91137	5.935	5.46853	1.11004	3.62912	1.24815	7.11107
Psors1c2	0.0001	0.0001	0.98438	0.0001	0.0001	0.0001	0.0001	0.48397	0.234109	0.0001
Pspc1	15.5629	1.78826	10.2804	6.57742	5.67317	10.4078	0.277584	6.16944	16.1467	16.0506
Psph	6.56171	0.0001	1.64057	0.323575	0.087378	0.882105	6.10474	0.363002	0.468119	2.23498
Psrc1	0.0001	0.0001	0.218829	0.0001	0.174656	0.0001	0.0001	0.0001	0.0781031	0.508027
Pstk	3.01799	16.5903	3.89495	0.8627	2.53116	14.8661	3.4224	2.66138	11.521	18.3037
Pstpip1	1.0937	0.0001	0.875015	0.8627	1.04744	0.970305	2.95993	0.363002	2.34019	2.84449
Pstpip2	0.0001	0.0001	0.0001	0.0001	0.174656	0.176501	0.0001	0.242035	0.936137	1.32071
Ptafr	2.27143	5.36459	2.29675	0.323575	1.22199	2.64611	1.01754	4.71783	0.931749	0.304856
Ptar1	12.0297	26.5245	81.2579	71.7874	113.2	55.39	12.4869	82.6208	24.5711	24.8885
Ptbp1	0.0976795	2.98286	1.39553	0.539225	1.61992	0.0001	0.10739	0.421051	0.0001	2.94596
Ptbp2	24.1435	52.8504	30.9503	8.08697	23.7398	25.1373	15.3542	14.7582	31.1234	49.7769
Ptbp3	9.33778	122.589	91.4288	40.0032	93.213	49.8334	47.0799	75.1209	23.167	53.1293
Ptcd1	0.0001	0.0001	0.91084	1.32958	0.836319	1.47088	4.89564	0.33631	0.806406	5.71474
Ptcd2	2.86029	7.94749	0.328193	1.94095	1.48383	3.43992	0.0001	0.242035	5.53832	8.53327
Ptcd3	6.98233	36.2601	13.4519	7.3322	10.8226	12.701	10.452	5.2017	9.20447	19.9108
Ptch1	24.6482	46.0948	17.7171	8.84175	16.4957	26.4603	3.69988	13.4275	23.011	34.7423
Ptchd1	0.0001	0.0001	0.437558	1.40182	1.22199	1.67591	1.29502	0.0001	1.87217	2.84449
Ptchd4	0.0001	0.0001	0.546922	1.40182	1.13471	3.52812	0.0001	0.363002	2.02818	0.101685
Ptdss1	3.02854	11.6231	12.3583	10.2435	10.2116	13.0538	8.04713	9.6775	6.47436	14.73
Ptdss2	1.59844	20.4646	9.8429	10.8904	6.37139	6.43873	8.32462	2.90332	11.9346	13.7141
Pten	11.827	32.3165	161.63	139.631	210.56	112.219	36.0955	139.201	52.4224	67.3453
Pter	0.0001	0.0001	3.0623	1.50965	3.31666	2.64611	0.740057	0.48397	0.0001	1.52388
Ptgds	0.0001	3.47708	0.328193	0.107925	0.698324	0.0001	0.0001	0.0001	0.0001	0.101685
Ptger1	0.000100042	18.5187	1.11954	2.24129	0.690673	0.387648	0.00706309	0.0966031	10.6784	5.79886
Ptger2	0.0001	0.0001	6.67133	2.04877	5.84773	1.41131	6.19724	1.08881	0.468119	1.62547
Ptger3	0.0001	0.198785	7.10879	4.85222	9.25157	3.61632	0.832552	10.6452	1.79417	1.62547
Ptger4	0.0001	33.1806	14.6618	11.753	11.8709	10.7653	6.19724	6.77428	10.2965	9.12602
Ptges	0.0001	0.0001	3.3904	2.91137	6.63323	0.0001	1.7575	7.01621	1.09214	1.01595
Ptges2	1.00958	10.133	2.29675	3.66615	2.00749	0.793904	6.65971	2.66138	1.40416	4.67303
Ptges3	12.198	144.841	108.052	63.9403	72.0893	72.2363	119.107	82.9838	39.7568	55.2129
Ptges3-ps	0.0001	0.0001	0.0001	0.0001	0.164241	0.529303	2.98617	0.0001	3.45712	0.862438
Ptges3l	33.4572	12.0205	7.00808	8.12315	2.54259	7.65299	6.8224	4.18385	11.8656	11.9374
Ptgfr	8.58067	6.05998	3.82785	2.5879	2.61844	3.61632	1.29502	1.08881	3.43224	3.35242
Ptgfrn	3.11266	87.5207	55.5572	25.8781	45.9956	34.0455	37.2754	25.2823	20.0469	31.39
Ptgir	0.0842232	0.0001	24.9352	5.1757	22.5178	2.55791	6.28973	9.43556	2.10618	1.93022
Ptgis	3.70152	20.3653	4.26531	2.91137	2.53116	3.08712	1.7575	4.35493	1.24815	3.86034
Ptgr1	0.0001	3.97379	5.14023	1.7253	2.70572	5.29213	5.0873	3.14525	3.90025	3.14925
Ptgr2	0.0842232	5.34838	4.97046	0.259015	9.33549	10.2983	0.0001	7.12079	1.63406	14.8354
Ptgs1	19.1802	26.1272	43.3084	41.5127	42.0681	31.7522	15.7242	30.6049	22.933	27.4282
Ptgs2	3.36503	1.8876	34.3405	8.30262	75.1465	4.23372	22.9388	38.1048	1.01414	0.914369
Ptgs2os	0.0001	0.0001	0.328193	0.64705	1.04744	2.46971	0.0001	0.121067	3.04222	2.03181
Ptgs2os2	3.19678	0.0001	4.81213	5.1757	7.68056	7.67354	0.0001	6.53234	4.13426	5.28254
Pth1r	37.3509	100.535	37.8402	35.3666	21.3832	21.521	20.7189	21.7743	19.4599	11.0729
Pthlh	0.0001	0.0001	0.109464	0.0001	0.0001	0.882105	0.647562	0.0001	0.780131	0.508027
Ptk2	15.2264	41.6246	45.1676	26.8485	45.7337	39.1611	46.2474	24.9194	20.4369	24.7869
Ptk2b	5.88873	4.4705	7.87434	6.68525	6.98234	6.26233	4.34735	2.66138	6.94238	10.565
Ptk6	2.69204	0.0994423	1.09374	0.21575	0.523768	0.0001	0.0001	0.363002	0.780131	1.93022
Ptk7	0.0001	2.38432	0.98438	0.107925	0.261934	0.793904	0.0001	0.0001	0.624125	2.84449
Ptma	14.2271	346.683	187.867	108.748	139.364	127.929	424.384	136.239	271.188	370.064
Ptms	124.082	335.281	151.47	134.349	148.46	63.0634	80.1006	238.063	126.833	108.696
Ptn	27.8449	76.6925	60.2598	44.424	35.9586	74.0883	25.5286	39.1936	83.8527	89.598
Ptov1	33.2289	72.5202	18.0452	16.8208	13.79	12.8774	13.3193	15.242	33.3075	43.7834
Ptp4a1	3.6174	95.0704	191.716	99.1991	201.874	42.1598	70.9436	130.886	24.337	38.6026
Ptp4a2	27.1718	221.434	478.44	445.39	523.841	207.156	147.62	410.999	161.591	172.491
Ptp4a3	2.01906	7.05341	4.26531	3.56176	2.26933	5.46853	0.0001	2.29848	14.0407	16.2538
Ptpa	20.6103	20.1666	3.82786	4.09745	6.37139	6.35053	17.9441	7.13718	31.2793	37.0788
Ptpdc1	6.7299	7.05341	7.10879	4.09745	4.5793	9.34457	4.90231	6.77428	11.0765	18.9966
Ptpmt1	0.0001	6.18613	7.3275	6.14612	7.06961	3.6026	11.0995	3.62912	1.17015	8.22852
Ptpn1	5.13162	26.6238	94.2727	154.295	90.8573	27.7832	38.9403	89.5165	26.9892	41.1422
Ptpn11	40.884	108.283	175.202	151.495	164.781	97.6382	49.7623	104.637	84.7899	84.7221
Ptpn12	13.9646	20.0673	43.0897	25.5546	29.2382	17.0228	34.2231	9.19363	18.9549	19.0982
Ptpn13	0.0001	0.0001	2.73421	3.55832	4.01489	3.35172	1.48001	2.90332	8.97046	10.7682
Ptpn14	19.9373	15.9942	27.5599	25.9859	25.3107	26.1074	10.9145	37.2581	19.0329	29.0535
Ptpn18	8.24418	3.07971	2.84358	1.07835	0.349212	0.352902	4.34735	0.0001	3.04222	5.645
Ptpn2	0.0001	1.8876	21.6543	12.7234	19.2012	6.35053	22.2913	15.0001	9.43847	6.09522
Ptpn20	0.757209	0.0001	0.0001	0.0001	0.174656	0.0001	0.0001	0.0001	0.0001	0.0001
Ptpn21	0.0001	18.4778	24.9352	20.4869	27.0563	22.9322	6.56722	14.3952	11.5446	21.333
Ptpn22	4.45863	0.0001	1.20311	0.539225	0.261934	0.264701	0.0001	0.242035	0.858134	0.406442
Ptpn23	7.31882	14.9015	9.95226	9.59652	5.58589	3.17532	15.3542	9.19363	10.6085	9.44754
Ptpn3	0.0001	3.2784	3.17167	1.61747	3.05483	2.64611	4.53234	0.846872	0.858134	4.97778
Ptpn4	1.59844	12.5172	14.8737	13.8017	23.3033	11.6426	11.6544	15.242	3.19823	5.5873
Ptpn5	0.0001	26.3258	0.218829	0.539225	0.87288	0.441102	0.0001	0.242035	0.468119	1.21912
Ptpn6	4.62688	7.84815	0.218829	0.107925	0.611046	0.264701	0.0001	0.725905	2.10618	1.62547
Ptpn7	3.36503	6.15933	4.04658	1.40182	4.364	0.663648	1.01754	2.90332	1.32615	0.304856
Ptpn9	0.0001	5.66261	4.26531	3.4505	5.06222	3.61632	1.29502	1.57268	3.97826	10.4634
Ptpra	17.4136	64.1754	49.1048	23.6138	38.3151	32.6343	25.5286	41.25	48.4401	58.4116
Ptprb	32.9764	82.7523	17.1703	38.8171	25.5726	11.5544	13.2268	23.3468	8.58044	9.24437
Ptprc	0.0001	0.0001	1.8593	2.91137	2.53116	2.38151	3.05242	2.29848	2.88621	9.85388
Ptprcap	13.8804	83.2645	11.7372	5.71482	7.0672	7.31938	6.65971	4.76604	8.81106	19.1818
Ptprd	0.0001	31.0942	7.21815	7.65567	10.8226	13.2302	7.76965	4.71783	9.82849	17.0664
Ptpre	20.1897	29.2067	23.6228	13.9095	35.2294	19.5806	23.1237	21.0484	21.607	26.6155
Ptprf	0.757209	59.9035	45.7145	24.3685	35.1732	34.3101	24.5112	12.5807	29.4853	71.4144
Ptprg	3.02854	26.4252	13.8894	3.4505	10.0371	10.7606	2.21997	4.71783	10.5305	14.4252
Ptprh	9.33778	0.0001	0.0001	0.64705	0.174656	0.176501	1.7575	0.48397	3.74425	6.50157
Ptprj	0.0001	17.5837	16.8422	7.87133	13.5282	10.2313	6.19724	11.0081	17.7068	14.4252
Ptprk	18.1707	26.0278	29.091	29.2207	51.5814	19.4924	7.12219	34.3549	12.5586	22.4505
Ptprm	1.26195	33.0811	8.88077	3.88319	5.74389	13.8856	8.32462	1.45171	16.5368	27.0091
